Data;Loja;Produto;Categoria;Quantidade;Preço Unitário;Total Venda;Cliente_ID;Forma_Pagamento
2022-01-05;Loja C;Pasta de Dente;Higiene;3.0;-17.72;;9641.0;Cartão
2024-12-29;Loja C;Sabão em Pó;Limpeza;1.0;2.72;2.72;4575.0;
2022-03-11;Loja A;Cerveja;Bebidas;5.0;13.47;67.35;4954.0;Pix
2024-09-25;Loja A;Leite;Alimentos;4.0;10.32;41.28;3915.0;Transferência
2023-06-21;Loja B;Detergente;Limpeza;9.0;48.35;435.15;6851.0;Dinheiro
2024-04-02;Loja A;Pasta de Dente;Higiene;9.0;13.99;125.91;8203.0;Dinheiro
2022-06-29;Loja A;Detergente;Limpeza;9.0;39.9;359.1;7246.0;Pix
2024-10-14;Loja C;Arroz;Alimentos;2.0;7.68;15.36;4229.0;Cartão
2023-10-16;Loja C;Refrigerante;Bebidas;9.0;11.1;99.9;8953.0;Dinheiro
2024-07-30;Loja B;Detergente;Limpeza;4.0;45.07;180.28;2430.0;Cartão
2022-04-10;Loja B;Feijão;Alimentos;6.0;-44.4;;6417.0;Transferência
2022-01-13;Loja B;Cerveja;Bebidas;1.0;10.08;10.08;1424.0;Pix
2024-10-22;Loja C;Pasta de Dente;Higiene;5.0;35.53;177.65;9790.0;Pix
2022-06-24;Loja A;Açúcar;Alimentos;7.0;23.64;165.48;4609.0;Pix
2024-09-02;Loja B;Cerveja;Bebidas;5.0;46.28;231.4;7826.0;Pix
2022-12-01;Loja C;Sabão em Pó;Limpeza;3.0;12.83;38.49;5668.0;Transferência
2023-12-17;Loja C;Feijão;Alimentos;7.0;19.81;138.67;7018.0;Pix
2022-05-22;Loja A;Pasta de Dente;Higiene;8.0;41.94;335.52;;Dinheiro
2023-12-19;Loja B;Sabão em Pó;Limpeza;6.0;46.21;277.26;;Transferência
2022-09-22;Loja C;Sabão em Pó;Limpeza;4.0;7.0;28.0;1373.0;Dinheiro
2023-06-07;Loja A;Arroz;Alimentos;2.0;9.74;19.48;8012.0;Cartão
2024-01-28;Loja C;Arroz;Alimentos;2.0;38.13;76.26;8472.0;Transferência
2024-07-03;Loja B;Shampoo;Higiene;8.0;11.73;93.84;6182.0;Dinheiro
2022-03-31;Loja A;Açúcar;Alimentos;4.0;27.37;109.48;1348.0;Dinheiro
2022-10-31;Loja B;Pasta de Dente;Higiene;8.0;13.21;105.68;5328.0;Transferência
2022-04-16;;Açúcar;Alimentos;1.0;32.98;32.98;7864.0;Transferência
2022-07-05;Loja A;Pasta de Dente;Higiene;3.0;33.65;100.95;1538.0;Pix
2022-10-29;Loja B;Shampoo;Higiene;3.0;;;3475.0;Pix
2022-01-09;Loja A;Shampoo;Higiene;10.0;24.33;243.3;1028.0;Pix
2024-02-28;Loja A;Leite;Alimentos;9.0;49.67;447.03;4804.0;Dinheiro
2024-04-28;Loja A;Leite;Alimentos;6.0;24.85;149.1;9159.0;Pix
2023-09-03;Loja A;Pasta de Dente;Higiene;1.0;31.57;31.57;4715.0;Transferência
2024-10-07;Loja A;Sabão em Pó;Limpeza;5.0;36.77;183.85;4573.0;Dinheiro
2023-03-24;Loja A;Shampoo;Higiene;7.0;40.48;283.36;3023.0;Pix
2024-11-28;Loja C;Sabão em Pó;Limpeza;5.0;19.75;98.75;4627.0;Pix
2023-04-23;Loja B;Shampoo;Higiene;6.0;43.65;261.9;6392.0;
2022-10-27;Loja A;Feijão;Alimentos;2.0;20.19;40.38;8470.0;Dinheiro
2023-09-07;Loja C;Açúcar;Alimentos;4.0;46.41;185.64;1873.0;Transferência
2023-05-07;Loja B;Feijão;Alimentos;1.0;3.27;3.27;1256.0;Transferência
2024-06-21;Loja B;Refrigerante;Bebidas;6.0;4.27;25.62;4655.0;Pix
2024-09-11;Loja A;Feijão;Alimentos;1.0;18.26;;5490.0;Dinheiro
2024-03-16;Loja C;Shampoo;Higiene;7.0;36.42;254.94;2967.0;Dinheiro
2022-07-31;Loja B;Pasta de Dente;Higiene;5.0;25.02;125.1;4253.0;Cartão
2022-11-27;Loja C;Feijão;Alimentos;5.0;14.12;70.6;2645.0;Cartão
2024-04-30;Loja A;Feijão;Alimentos;;21.43;;7269.0;Dinheiro
2024-06-23;Loja B;Pasta de Dente;Higiene;2.0;23.5;47.0;9485.0;Pix
2022-05-02;Loja B;Pasta de Dente;Higiene;9.0;12.28;110.52;6135.0;Transferência
2024-05-11;Loja B;Arroz;Alimentos;9.0;41.8;;1177.0;Cartão
2024-11-23;Loja C;Pasta de Dente;Higiene;6.0;22.77;136.62;2651.0;Pix
2022-03-22;Loja B;Sabão em Pó;Limpeza;7.0;33.22;232.54;2543.0;
2022-01-23;Loja A;Sabão em Pó;Limpeza;8.0;28.56;228.48;9668.0;Transferência
2022-10-11;Loja C;Refrigerante;Bebidas;1.0;48.27;48.27;3245.0;Cartão
2022-10-01;Loja C;Pasta de Dente;Higiene;4.0;47.1;188.4;1763.0;Transferência
2024-08-23;Loja B;Arroz;Alimentos;8.0;42.59;340.72;1836.0;Pix
2023-07-15;Loja B;Refrigerante;Bebidas;6.0;33.97;203.82;7111.0;Transferência
2024-09-12;;Arroz;Alimentos;7.0;5.84;40.88;8375.0;Dinheiro
2023-03-24;Loja B;Arroz;Alimentos;4.0;;;8907.0;Pix
2024-09-08;Loja B;Pasta de Dente;Higiene;10.0;11.05;110.5;3257.0;Transferência
2022-12-14;Loja B;Feijão;Alimentos;4.0;16.56;66.24;9099.0;Transferência
2023-02-19;Loja B;Detergente;Limpeza;10.0;32.33;323.3;8936.0;Dinheiro
2023-03-18;Loja A;Leite;Alimentos;10.0;35.07;350.7;9891.0;Dinheiro
2023-11-13;Loja B;Leite;Alimentos;1.0;43.6;43.6;5454.0;Pix
2024-04-11;Loja B;Cerveja;Bebidas;5.0;14.65;73.25;9832.0;Cartão
2023-04-08;Loja B;Shampoo;Higiene;6.0;29.93;179.58;9008.0;Transferência
2024-11-25;Loja A;Pasta de Dente;Higiene;5.0;16.88;84.4;1593.0;Transferência
2023-04-20;Loja B;Arroz;Alimentos;3.0;23.57;70.71;7015.0;
2024-04-06;Loja A;Refrigerante;Bebidas;1.0;34.85;34.85;9836.0;Dinheiro
2022-03-20;Loja A;Cerveja;Bebidas;7.0;19.0;133.0;7866.0;Dinheiro
2023-09-26;Loja C;Pasta de Dente;Higiene;7.0;28.08;196.56;5507.0;Pix
2024-11-05;Loja B;Sabão em Pó;Limpeza;10.0;40.97;409.7;4472.0;Cartão
2024-12-08;Loja B;Açúcar;Alimentos;2.0;-5.57;;4861.0;Pix
2024-04-08;Loja A;Refrigerante;Bebidas;1.0;39.46;39.46;7068.0;Dinheiro
2022-09-14;Loja A;Cerveja;Bebidas;4.0;45.87;183.48;5194.0;Pix
2023-09-19;Loja A;Açúcar;Alimentos;3.0;-21.19;;4327.0;Dinheiro
2022-11-14;Loja C;Feijão;Alimentos;2.0;25.22;50.44;6010.0;Dinheiro
2023-08-27;Loja B;Pasta de Dente;Higiene;10.0;38.82;388.2;4420.0;Transferência
2024-08-30;Loja B;Leite;Alimentos;7.0;28.88;202.16;2169.0;
2022-12-27;Loja A;Feijão;Alimentos;1.0;43.81;43.81;5693.0;Cartão
2023-05-15;Loja A;Leite;Alimentos;7.0;17.6;123.2;5301.0;Cartão
2023-06-22;Loja B;Açúcar;Alimentos;9.0;12.2;109.8;6579.0;Pix
2023-10-01;Loja A;Cerveja;Bebidas;7.0;49.9;349.3;7904.0;Transferência
2024-12-13;Loja A;Arroz;Alimentos;8.0;15.1;120.8;1131.0;Transferência
2023-02-25;Loja C;Pasta de Dente;Higiene;8.0;36.44;291.52;6914.0;Dinheiro
2024-03-28;Loja B;Sabão em Pó;Limpeza;1.0;40.07;40.07;9882.0;Pix
2024-11-21;Loja B;Shampoo;Higiene;7.0;39.54;276.78;4799.0;Pix
2023-04-23;Loja B;Pasta de Dente;Higiene;3.0;48.85;146.55;8346.0;Pix
2022-04-11;Loja C;Sabão em Pó;Limpeza;2.0;14.2;28.4;6735.0;
2024-11-20;Loja A;Refrigerante;Bebidas;10.0;28.0;;3193.0;Transferência
2024-11-22;Loja B;Feijão;Alimentos;4.0;29.65;118.6;2189.0;Dinheiro
2024-10-10;Loja A;Feijão;Alimentos;10.0;18.71;187.1;9867.0;Pix
2022-07-08;Loja C;Sabão em Pó;Limpeza;8.0;15.74;125.92;3796.0;Dinheiro
2022-11-08;Loja C;Shampoo;Higiene;1.0;22.3;22.3;9725.0;Transferência
2024-12-13;Loja C;Sabão em Pó;Limpeza;7.0;46.9;328.3;7318.0;Transferência
2023-08-15;Loja B;Pasta de Dente;Higiene;9.0;9.95;89.55;5051.0;Pix
2023-05-06;Loja C;Cerveja;Bebidas;;44.81;;3186.0;Pix
2024-12-17;Loja B;Refrigerante;Bebidas;9.0;48.61;437.49;5441.0;Cartão
2024-12-13;Loja A;Arroz;Alimentos;2.0;14.94;29.88;7097.0;Cartão
2022-05-17;Loja B;Shampoo;Higiene;10.0;;272.3;8605.0;Transferência
2023-07-26;;Açúcar;Alimentos;1.0;15.18;15.18;1342.0;Transferência
2024-12-26;Loja B;Pasta de Dente;Higiene;9.0;11.34;102.06;7342.0;Transferência
2022-02-07;Loja C;Shampoo;Higiene;6.0;17.08;102.48;2315.0;Dinheiro
2024-09-07;Loja B;Pasta de Dente;Higiene;8.0;19.81;158.48;8425.0;Transferência
2024-08-23;Loja C;Pasta de Dente;Higiene;7.0;47.39;331.73;3745.0;Pix
2022-07-11;Loja C;Feijão;Alimentos;2.0;18.28;;8081.0;Transferência
2024-01-29;Loja A;Sabão em Pó;Limpeza;1.0;;38.18;5599.0;Transferência
2023-02-25;Loja B;Detergente;Limpeza;10.0;6.13;61.3;8394.0;Dinheiro
2023-10-16;Loja C;Shampoo;Higiene;4.0;4.3;17.2;8004.0;Dinheiro
2022-01-21;Loja B;Detergente;Limpeza;2.0;35.88;;6301.0;Cartão
2022-11-16;Loja C;Sabão em Pó;Limpeza;8.0;30.23;241.84;;Pix
2023-10-28;Loja A;Pasta de Dente;Higiene;9.0;24.4;219.6;1639.0;Cartão
2022-05-03;Loja C;Feijão;Alimentos;9.0;43.52;391.68;8872.0;Cartão
2024-08-27;Loja B;Pasta de Dente;Higiene;-4.0;1.93;;4553.0;Cartão
2023-04-29;Loja B;Arroz;Alimentos;8.0;46.04;368.32;8887.0;Cartão
2024-11-07;Loja C;Leite;Alimentos;10.0;34.09;340.9;3898.0;Cartão
2024-03-26;Loja A;Shampoo;Higiene;8.0;31.91;255.28;6785.0;Cartão
2023-03-21;Loja A;Sabão em Pó;Limpeza;1.0;48.95;48.95;9108.0;Dinheiro
2023-06-11;Loja B;Pasta de Dente;Higiene;6.0;47.55;285.3;7149.0;Dinheiro
2022-09-05;Loja C;Sabão em Pó;Limpeza;2.0;27.2;54.4;6958.0;Pix
2024-03-20;Loja B;Leite;Alimentos;10.0;43.38;433.8;7127.0;Transferência
2022-11-30;Loja C;Cerveja;Bebidas;10.0;44.24;;8928.0;Dinheiro
2023-11-04;Loja B;Sabão em Pó;Limpeza;7.0;12.99;90.93;5123.0;Transferência
2023-01-28;Loja A;Refrigerante;Bebidas;2.0;48.08;96.16;6518.0;Transferência
2023-03-15;Loja C;Açúcar;Alimentos;5.0;21.0;105.0;8543.0;Transferência
2023-03-10;Loja A;Açúcar;Alimentos;;47.66;;4913.0;Dinheiro
2022-06-15;Loja B;Pasta de Dente;Higiene;1.0;47.67;47.67;6066.0;Cartão
2024-02-21;Loja C;Açúcar;Alimentos;4.0;15.47;61.88;7792.0;Pix
2024-08-08;Loja A;Sabão em Pó;Limpeza;1.0;12.53;12.53;7026.0;Pix
2024-06-02;Loja A;Shampoo;Higiene;10.0;38.86;388.6;8290.0;
2023-01-10;Loja C;Sabão em Pó;Limpeza;10.0;6.06;60.6;8978.0;Pix
2024-11-15;Loja B;Arroz;Alimentos;1.0;23.24;23.24;2605.0;Pix
2023-06-14;Loja A;Pasta de Dente;Higiene;9.0;49.38;444.42;8458.0;Dinheiro
2022-03-04;Loja B;Pasta de Dente;Higiene;2.0;42.1;84.2;1989.0;Dinheiro
2023-04-12;Loja B;Arroz;Alimentos;5.0;19.98;99.9;4806.0;Transferência
2023-06-24;Loja B;Arroz;Alimentos;3.0;40.13;120.39;4016.0;Pix
2023-11-15;Loja A;Detergente;Limpeza;2.0;28.39;56.78;7051.0;Cartão
2024-06-29;Loja B;Açúcar;Alimentos;2.0;;39.84;2058.0;Transferência
2024-08-03;Loja A;Detergente;Limpeza;8.0;31.8;254.4;8409.0;Cartão
2024-04-22;Loja A;Pasta de Dente;Higiene;2.0;10.75;21.5;6506.0;Pix
2023-01-23;Loja A;Cerveja;Bebidas;8.0;2.73;;3804.0;Transferência
2024-03-19;Loja A;Arroz;Alimentos;2.0;32.44;64.88;5880.0;Pix
2022-05-22;Loja A;Refrigerante;Bebidas;9.0;;;7928.0;Cartão
2022-05-07;Loja A;Refrigerante;Bebidas;5.0;28.87;144.35;9179.0;Transferência
2023-05-30;Loja B;Cerveja;Bebidas;1.0;39.34;39.34;5664.0;Pix
2023-11-20;Loja A;Pasta de Dente;Higiene;8.0;38.07;304.56;5984.0;Transferência
2024-11-02;Loja B;Feijão;Alimentos;8.0;38.4;;3601.0;Cartão
2022-10-22;Loja A;Leite;Alimentos;5.0;;230.5;9820.0;Pix
2024-08-28;Loja A;Detergente;Limpeza;6.0;11.3;;5177.0;Dinheiro
2022-03-19;Loja C;Açúcar;Alimentos;10.0;32.68;326.8;7418.0;Pix
2022-02-12;Loja C;Sabão em Pó;Limpeza;3.0;6.36;19.08;4686.0;Dinheiro
2024-07-26;Loja A;Cerveja;Bebidas;7.0;22.59;;4584.0;Dinheiro
2024-12-20;Loja A;Leite;Alimentos;9.0;23.56;212.04;4091.0;Dinheiro
2024-10-18;Loja C;Cerveja;Bebidas;7.0;46.14;322.98;9834.0;Dinheiro
2024-12-21;Loja B;Detergente;Limpeza;;34.24;;1613.0;Pix
2023-02-21;Loja A;Açúcar;Alimentos;5.0;18.75;93.75;3584.0;Dinheiro
2024-10-31;Loja A;Detergente;Limpeza;;-12.87;;4733.0;Pix
2024-09-04;Loja A;Refrigerante;Bebidas;9.0;12.92;116.28;5621.0;Transferência
2023-07-22;Loja B;Sabão em Pó;Limpeza;2.0;39.04;78.08;4865.0;Transferência
2022-02-21;Loja B;Feijão;Alimentos;10.0;35.85;358.5;5648.0;Cartão
2023-04-27;Loja C;Açúcar;Alimentos;8.0;-10.81;;6354.0;Transferência
2022-05-27;Loja B;Refrigerante;Bebidas;1.0;47.59;47.59;5697.0;Cartão
2022-06-22;;Cerveja;Bebidas;2.0;-41.72;;4475.0;Pix
2022-07-07;Loja C;Sabão em Pó;Limpeza;7.0;-42.09;;7523.0;
2023-06-07;Loja C;Detergente;Limpeza;1.0;34.53;34.53;6995.0;Dinheiro
2023-07-17;Loja B;Cerveja;Bebidas;7.0;30.41;212.87;4593.0;Transferência
2024-07-12;Loja A;Shampoo;Higiene;4.0;14.45;57.8;4863.0;Transferência
2024-07-29;Loja B;Refrigerante;Bebidas;1.0;8.34;8.34;6313.0;Cartão
2023-04-07;Loja C;Feijão;Alimentos;3.0;15.98;47.94;9356.0;Dinheiro
2022-07-17;Loja C;Arroz;Alimentos;10.0;8.31;83.1;4327.0;Cartão
2022-08-07;Loja A;Açúcar;Alimentos;4.0;32.97;131.88;8386.0;Cartão
2024-11-11;Loja A;Cerveja;Bebidas;10.0;;246.5;1439.0;Transferência
2023-05-14;Loja C;Detergente;Limpeza;10.0;34.38;343.8;;Dinheiro
2024-01-24;Loja B;Arroz;Alimentos;10.0;10.87;108.7;5541.0;Cartão
2023-07-07;Loja C;Refrigerante;Bebidas;3.0;48.84;146.52;4484.0;Cartão
2022-02-12;Loja C;Açúcar;Alimentos;4.0;23.25;93.0;9931.0;Pix
2022-06-15;Loja C;Feijão;Alimentos;;16.38;;1321.0;Cartão
2024-05-24;Loja B;Detergente;Limpeza;8.0;-6.29;;4738.0;Cartão
2023-09-10;Loja A;Shampoo;Higiene;7.0;7.75;54.25;2630.0;Cartão
2024-09-30;Loja C;Sabão em Pó;Limpeza;8.0;29.53;236.24;4931.0;Dinheiro
2024-02-15;Loja C;Detergente;Limpeza;3.0;28.71;;4195.0;Transferência
2024-09-17;Loja C;Sabão em Pó;Limpeza;10.0;48.5;485.0;3541.0;Dinheiro
2022-10-07;Loja B;Arroz;Alimentos;9.0;18.39;165.51;5281.0;Cartão
2023-04-09;Loja A;Açúcar;Alimentos;2.0;22.24;44.48;5552.0;Transferência
2022-12-12;Loja B;Sabão em Pó;Limpeza;7.0;-13.57;;4878.0;Transferência
2023-03-20;Loja A;Cerveja;Bebidas;5.0;27.26;136.3;6605.0;Cartão
2023-06-07;;Shampoo;Higiene;1.0;27.39;27.39;8701.0;Cartão
2022-02-20;Loja C;Shampoo;Higiene;1.0;37.97;37.97;4125.0;Pix
2023-12-02;Loja A;Leite;Alimentos;1.0;44.15;44.15;2380.0;Transferência
2022-01-09;Loja C;Pasta de Dente;Higiene;9.0;5.89;53.01;8107.0;Cartão
2024-04-28;Loja A;Detergente;Limpeza;4.0;2.6;10.4;2654.0;Transferência
2022-07-02;Loja A;Leite;Alimentos;10.0;32.27;322.7;2474.0;Pix
2022-05-31;Loja C;Açúcar;Alimentos;;3.14;;9143.0;Cartão
2022-09-07;Loja A;Shampoo;Higiene;5.0;26.5;;1620.0;Dinheiro
2023-08-26;Loja A;Leite;Alimentos;1.0;25.73;25.73;7676.0;Transferência
2023-04-08;Loja A;Açúcar;Alimentos;5.0;21.44;107.2;9967.0;Cartão
2023-07-01;Loja B;Shampoo;Higiene;10.0;39.13;391.3;9919.0;Pix
2022-09-09;Loja C;Cerveja;Bebidas;8.0;32.76;262.08;4383.0;Transferência
2024-02-02;Loja B;Sabão em Pó;Limpeza;8.0;10.42;83.36;4539.0;Dinheiro
2023-12-14;Loja A;Leite;Alimentos;7.0;47.39;331.73;2162.0;Transferência
2023-02-11;Loja A;Detergente;Limpeza;8.0;22.08;176.64;9170.0;Cartão
2024-09-13;Loja A;Feijão;Alimentos;6.0;42.02;252.12;8643.0;Pix
2022-07-14;Loja B;Leite;Alimentos;7.0;11.92;83.44;3620.0;Transferência
2023-04-10;Loja B;Leite;Alimentos;7.0;;124.18;2011.0;Pix
2024-04-14;Loja B;Arroz;Alimentos;5.0;48.6;243.0;4818.0;Cartão
2024-06-23;Loja A;Pasta de Dente;Higiene;6.0;46.33;;5708.0;Transferência
2022-12-30;Loja B;Sabão em Pó;Limpeza;2.0;32.34;64.68;3114.0;Pix
2024-06-21;Loja A;Refrigerante;Bebidas;8.0;-33.74;;8036.0;Transferência
2024-01-17;Loja C;Leite;Alimentos;4.0;25.89;103.56;1499.0;
2023-09-06;Loja B;Detergente;Limpeza;3.0;34.2;102.6;1342.0;Transferência
2024-01-18;Loja C;Açúcar;Alimentos;1.0;32.69;32.69;8363.0;Transferência
2023-10-14;;Detergente;Limpeza;2.0;29.41;58.82;6279.0;Pix
2024-02-18;Loja C;Shampoo;Higiene;4.0;43.07;172.28;1645.0;Pix
2023-10-13;Loja C;Shampoo;Higiene;1.0;31.31;31.31;8803.0;Dinheiro
2023-07-12;Loja B;Leite;Alimentos;4.0;18.77;75.08;3545.0;Transferência
2024-08-19;Loja B;Feijão;Alimentos;5.0;34.76;173.8;9734.0;Transferência
2023-11-11;Loja C;Refrigerante;Bebidas;4.0;13.04;52.16;9292.0;Cartão
2022-11-17;Loja C;Açúcar;Alimentos;6.0;9.05;54.3;2155.0;Pix
2022-10-04;Loja C;Arroz;Alimentos;2.0;11.7;23.4;5588.0;Cartão
2022-05-27;Loja A;Cerveja;Bebidas;-1.0;17.54;;9072.0;Dinheiro
2023-06-25;Loja A;Refrigerante;Bebidas;2.0;28.92;;6750.0;Dinheiro
2022-07-23;Loja A;Feijão;Alimentos;6.0;27.18;163.08;1108.0;Cartão
2023-11-27;Loja C;Feijão;Alimentos;6.0;34.64;207.84;2234.0;Pix
2024-06-20;Loja B;Feijão;Alimentos;9.0;38.44;345.96;7640.0;Dinheiro
2022-09-13;Loja A;Sabão em Pó;Limpeza;6.0;36.03;216.18;3774.0;Dinheiro
2024-03-30;Loja B;Sabão em Pó;Limpeza;4.0;21.68;86.72;6607.0;Cartão
2022-07-16;Loja C;Cerveja;Bebidas;5.0;39.46;197.3;6082.0;Pix
2024-07-22;Loja C;Sabão em Pó;Limpeza;8.0;39.49;315.92;3914.0;Dinheiro
2022-11-30;Loja A;Pasta de Dente;Higiene;9.0;39.54;;4792.0;Pix
2023-05-27;Loja A;Leite;Alimentos;6.0;42.13;;1063.0;Pix
2022-11-23;Loja C;Refrigerante;Bebidas;9.0;12.39;111.51;7308.0;Cartão
2023-10-08;Loja A;Refrigerante;Bebidas;5.0;20.06;100.3;6618.0;Dinheiro
2022-11-16;Loja B;Shampoo;Higiene;1.0;39.44;39.44;9615.0;Dinheiro
2022-08-30;Loja B;Açúcar;Alimentos;3.0;25.6;76.8;9785.0;Dinheiro
2022-10-26;Loja C;Cerveja;Bebidas;5.0;13.78;68.9;2796.0;Cartão
2024-10-21;Loja B;Cerveja;Bebidas;7.0;35.52;248.64;9303.0;Dinheiro
2023-05-06;Loja A;Feijão;Alimentos;8.0;30.33;242.64;7246.0;Transferência
2023-05-22;Loja A;Shampoo;Higiene;;42.75;;3337.0;Pix
2024-06-19;Loja A;Shampoo;Higiene;2.0;19.18;38.36;4880.0;
2024-05-31;Loja A;Pasta de Dente;Higiene;8.0;15.08;120.64;2503.0;
2024-11-21;Loja C;Feijão;Alimentos;1.0;19.3;19.3;3001.0;Dinheiro
2024-04-15;;Pasta de Dente;Higiene;5.0;30.32;;2172.0;Transferência
2023-01-10;;Pasta de Dente;Higiene;6.0;16.64;99.84;2565.0;Transferência
2023-10-25;Loja C;Leite;Alimentos;5.0;32.66;163.3;3930.0;Pix
2024-09-25;Loja B;Sabão em Pó;Limpeza;8.0;2.83;22.64;5863.0;Transferência
2022-02-05;Loja B;Leite;Alimentos;8.0;2.43;19.44;3047.0;Cartão
2022-01-13;Loja B;Leite;Alimentos;5.0;48.19;240.95;5447.0;Dinheiro
2022-08-17;Loja A;Cerveja;Bebidas;7.0;9.06;63.42;2234.0;Cartão
2022-11-19;Loja A;Refrigerante;Bebidas;2.0;25.34;50.68;1427.0;Dinheiro
2024-06-07;Loja C;Leite;Alimentos;5.0;10.37;51.85;3821.0;Pix
2022-10-10;Loja A;Cerveja;Bebidas;6.0;45.57;;4574.0;Cartão
2024-07-05;Loja B;Açúcar;Alimentos;10.0;36.4;364.0;7409.0;Transferência
2022-05-08;Loja A;Refrigerante;Bebidas;8.0;;;8444.0;Dinheiro
2023-09-15;Loja A;Cerveja;Bebidas;7.0;42.59;298.13;4852.0;Pix
2023-09-08;Loja B;Pasta de Dente;Higiene;8.0;16.82;;7584.0;Pix
2024-12-31;Loja A;Shampoo;Higiene;4.0;19.19;76.76;9445.0;Dinheiro
2022-03-06;Loja A;Refrigerante;Bebidas;2.0;22.22;44.44;3147.0;Pix
2024-07-25;Loja C;Pasta de Dente;Higiene;4.0;43.22;172.88;7681.0;Dinheiro
2024-09-13;Loja C;Leite;Alimentos;6.0;5.0;30.0;7413.0;Pix
2022-12-08;Loja B;Arroz;Alimentos;4.0;26.78;;5847.0;Dinheiro
2022-12-09;Loja C;Feijão;Alimentos;10.0;32.48;324.8;6208.0;Dinheiro
2024-11-09;Loja B;Shampoo;Higiene;4.0;35.27;141.08;6273.0;Pix
2024-07-07;Loja C;Sabão em Pó;Limpeza;4.0;39.03;156.12;7903.0;Pix
2023-04-02;Loja B;Refrigerante;Bebidas;6.0;-45.19;;7214.0;Transferência
2022-08-20;Loja A;Feijão;Alimentos;2.0;5.7;11.4;3251.0;Pix
2023-11-27;Loja A;Arroz;Alimentos;5.0;3.04;15.2;8602.0;Cartão
2023-08-09;Loja C;Sabão em Pó;Limpeza;6.0;34.35;206.1;1099.0;Pix
2023-03-03;Loja B;Shampoo;Higiene;9.0;19.4;174.6;3287.0;Cartão
2023-12-16;Loja A;Shampoo;Higiene;5.0;41.21;206.05;3062.0;Transferência
2024-12-10;Loja B;Pasta de Dente;Higiene;4.0;3.89;15.56;3134.0;Transferência
2022-04-26;Loja B;Pasta de Dente;Higiene;1.0;16.77;16.77;5312.0;Cartão
2023-12-18;Loja C;Leite;Alimentos;2.0;32.71;65.42;9034.0;Dinheiro
2022-12-23;Loja A;Arroz;Alimentos;6.0;31.17;187.02;9099.0;Transferência
2022-07-16;Loja B;Cerveja;Bebidas;1.0;17.3;;5484.0;Cartão
2022-11-13;Loja B;Refrigerante;Bebidas;6.0;8.29;49.74;8367.0;Dinheiro
2022-12-29;Loja B;Açúcar;Alimentos;4.0;15.91;63.64;6526.0;Cartão
2022-12-08;Loja A;Arroz;Alimentos;4.0;29.21;;8660.0;Pix
2022-11-20;Loja A;Shampoo;Higiene;10.0;36.15;361.5;9701.0;Dinheiro
2024-05-20;Loja B;Leite;Alimentos;7.0;47.65;333.55;5904.0;Cartão
2022-05-01;Loja A;Leite;Alimentos;8.0;37.92;303.36;5289.0;Cartão
2023-10-03;Loja B;Leite;Alimentos;9.0;14.66;131.94;6703.0;Pix
2022-10-13;Loja C;Refrigerante;Bebidas;8.0;27.74;221.92;8447.0;Dinheiro
2023-09-28;Loja B;Feijão;Alimentos;3.0;4.9;14.7;2518.0;Dinheiro
2024-02-25;Loja C;Pasta de Dente;Higiene;10.0;3.25;32.5;9964.0;Pix
2024-04-11;Loja B;Arroz;Alimentos;1.0;12.94;12.94;5024.0;Transferência
2022-03-03;Loja B;Shampoo;Higiene;4.0;36.41;145.64;2882.0;Cartão
2024-11-10;Loja A;Detergente;Limpeza;4.0;-30.55;;2173.0;Pix
2023-10-02;Loja A;Açúcar;Alimentos;3.0;2.58;7.74;2328.0;Transferência
2023-04-09;Loja B;Pasta de Dente;Higiene;5.0;49.61;248.05;1575.0;Pix
2022-08-22;Loja B;Shampoo;Higiene;7.0;17.17;120.19;6635.0;Cartão
2023-09-10;Loja B;Açúcar;Alimentos;2.0;39.7;79.4;7661.0;Cartão
2023-04-27;Loja A;Sabão em Pó;Limpeza;3.0;31.21;93.63;8205.0;Dinheiro
2023-05-25;Loja B;Cerveja;Bebidas;7.0;19.02;133.14;1462.0;Cartão
2024-10-31;Loja B;Arroz;Alimentos;4.0;47.87;191.48;6101.0;Cartão
2022-11-18;Loja B;Detergente;Limpeza;2.0;;77.8;2060.0;Transferência
2024-01-08;Loja B;Refrigerante;Bebidas;5.0;3.14;15.7;5798.0;Transferência
2024-09-10;Loja B;Leite;Alimentos;2.0;16.56;33.12;8710.0;Cartão
2022-11-04;Loja C;Shampoo;Higiene;4.0;18.96;75.84;2955.0;Cartão
2023-11-04;;Sabão em Pó;Limpeza;9.0;29.84;268.56;5303.0;Pix
2022-05-21;Loja C;Refrigerante;Bebidas;9.0;32.41;291.69;6381.0;Transferência
2023-05-16;Loja C;Refrigerante;Bebidas;5.0;46.18;230.9;;Transferência
2024-11-19;Loja C;Leite;Alimentos;10.0;25.17;;8349.0;Dinheiro
2022-03-28;Loja B;Açúcar;Alimentos;2.0;47.27;;6862.0;Cartão
2024-08-14;Loja A;Arroz;Alimentos;10.0;17.83;;5716.0;Transferência
2024-06-10;Loja B;Sabão em Pó;Limpeza;3.0;42.23;126.69;6174.0;Transferência
2024-07-01;Loja A;Sabão em Pó;Limpeza;-5.0;6.38;;4744.0;Dinheiro
2024-07-24;Loja A;Arroz;Alimentos;1.0;7.72;7.72;2446.0;Pix
2024-05-31;Loja B;Leite;Alimentos;9.0;30.75;276.75;3288.0;Cartão
2022-09-20;Loja C;Refrigerante;Bebidas;10.0;45.79;457.9;8078.0;Pix
